"","Date","Client","Industry","Location","Position","Skillset","Interview_Type","Gender","Candidate_Loc","Job_Location","Venue","Native_Loc","Permission","Hope","3_hour_call","Alt_Number","Resume_Printout","Clarify_Venue","Share_Letter","Expected","Attendance","Marital_Status","Distance","DayOfWeek"
"705","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"706","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"707","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Ahmedabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"708","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"709","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"710","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"711","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"712","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"713","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"714","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"715","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"716","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"717","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"718","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"719","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"720","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"721","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"722","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"723","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"724","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Visakapatinam","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"725","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"726","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"727","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Mysore","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"728","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"729","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Nagercoil","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"730","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Nagercoil","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"731","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"732","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"733","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"734","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"735","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"736","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Vellore","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"737","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"738","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"739","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"740","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"741","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"742","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"743","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"744","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"745","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Coimbatore","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"746","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Coimbatore","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"747","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"748","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"749","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"750","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"751","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"752","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"753","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Coimbatore","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"754","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"755","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"756","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"757","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"758","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"759","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Nagercoil","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"760","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"761","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"762","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"763","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"764","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Visakapatinam","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"765","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"766","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Bangalore","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"767","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"768","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"769","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"770","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"771","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"772","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"773","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"774","2016-04-21","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/SPRING/HIBERNATE/JSF","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Thurs"
"775","2016-04-21","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/SPRING/HIBERNATE/JSF","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Thurs"
"776","2016-04-21","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/SPRING/HIBERNATE/JSF","scheduled walk in","Male","Chennai","chennai","Chennai","Noida","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Thurs"
"777","2016-04-21","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/SPRING/HIBERNATE/JSF","scheduled walk in","Female","Chennai","chennai","Chennai","Cochin","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Thurs"
"778","2016-04-21","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/SPRING/HIBERNATE/JSF","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Thurs"
"779","2016-04-21","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/SPRING/HIBERNATE/JSF","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Thurs"
